user,Text
ljaway,"RT @ZubyMusic: Flatten the curve ☑️

Flatten the economy ☑️

Flatten small businesses ☑️ 

Flatten employment rates ☑️

Flatten the churche…"
GiftedGift408,"RT @o_kanyy: The way Olamide is going to air this ex YBNL princess is actually going to worsen her mental health. 

Well he has nothing to…"
bellaxortiz,@julie_muffin @baileyystonee how can you preach about preserving one’s mental and physical health but then body sha… https://t.co/2YODd9GwaU
Ebyskito,RT @iamdahmmie: BREAKING NEWS: you’ll see the end of December in good health. December won’t see the end of you 🙏🏽
Ez4u2say_Janis,"RT @bruce_arthur: Asked for a message on Christmas, Doug Ford gives specific public health advice for people who have cottages, and only pe…"
CipherKnot,"@WajahatAli @chaunceydevega After Jan20, America will be inundated by 2 new pandemics, both involving mental health… https://t.co/wcSHgSYldU"
bobboberton21,A NEW HEALTH CARE FOR
wbk4l9991417,"@MattWRLD999 @Chisel1337 Swimming: 26 when released, last album before death, darkest album to date, recorded durin… https://t.co/XDE7j88CEy"
Jackie11833444,RT @MollyJongFast: The administration that’s currently perpetrating the greatest public health disaster of our lifetime is laser focused on…
vkkent,RT @audubonsociety: It is deeply troubling that the Trump Administration is using its remaining time in power to ignore its own scientists…
BamaMaika,"RT @BamaMaika: Hi!👋Dear George addicts.
Starting a new week remembering George Michael so young and handsome.❤❤❤
A good new week with love,…"
Mariana_Matyiku,RT @OnCall4ON: 1/Ontario Health Minister @celliottability: “If people choose not to get the vaccine they may not be able to do certain thin…
joon1709,RT @RitchieTorres: Join us tonight for an important conversation about our country’s mental health crisis.
Dennisthatsit,"RT @thenation: The amount the US has spent on post-9/11 wars could have funded: 
💰 Health care and public college scholarships for 28 milli…"
Jacquel25102704,"RT @ossoff: This is about Health, Jobs, and Justice. 

Register to vote now. https://t.co/yhS6ierE7Q"
macdshane,RT @townofinnisfil: The blue-green algae bloom impacting Cooks Bay in #Innisfil has dissipated. @SMDhealthunit has lifted the public health…
SaskHealth,RT @GovCanHealth: You can stay on top of your health this winter using one of many #COVID19 digital tools available to you here: https://t.…
FelizFeliz,"RT @DrBruceScott: Are you aware: @JuliaHB1 

Switzerland has not approved the use of coronavirus vaccines from Pfizer / BioNTech, AstraZene…"
ToriTwisted,RT @35mmPapi: Covid hit and first thing MFs said was “when can things get back to normal?”  Scientists and health experts said “do XYZ” and…
Rambo5,RT @HuffPost: President-elect Joe Biden has begun announcing his team of health experts to take on the coronavirus pandemic. https://t.co/S…
AlachuaChronic1,Three common antihistamine medications have been found in preliminary tests to inhibit infection of cells by the co… https://t.co/Q5PvbNd1TS
AnAthenianToLDN,"Με την ευχή και την ελπίδα, γρήγορα να δοκιμαστούν &amp; αν είναι επιτυχημένες οι δοκιμές, να τεθούν σε ευρεία παραγωγή… https://t.co/mITC8PIDzO"
TimVatsonAutowa,"@Victory4201 @LiVE885fm People need to live in the city and...

Stop 👏 Buying 👏 Shitty 👏 Suburban 👏 Homes! 

Terrib… https://t.co/12FEhb8woT"
vrundsa,"RT @ossoff: This is about Health, Jobs, and Justice. 

Register to vote now. https://t.co/yhS6ierE7Q"
AEPishere,"RT @sorinaelena2002: @choi_bts2 @BTS_twt I hope Yoongi will get better soon. I pray for him, we will wait for him because his health is the…"
GirlGin,@STRIDER1699 I try to stay out of it all for the most part. My guys daughter has mental health issues. Her Mom was… https://t.co/hlhDNa1Qfz
eskittles_,RT @35mmPapi: Covid hit and first thing MFs said was “when can things get back to normal?”  Scientists and health experts said “do XYZ” and…
sweetdizzydee,"RT @TheRealKeean: State Health and Justice officials in Manitoba had massive lists of personal information, like the Dates of Birth for wor…"
inesperar,"RT @Reuters: Chile announces fresh lockdowns, as president snapped without mask https://t.co/x0RSXF6wgb https://t.co/7AwTDga2wE"
Mkekec79,"@mariasundaram I dont trust health authorities nor government officials..
Unless they have my trust I wont get vaccinated."
zacharypreucil,RT @Quicktake: .@JohnsHopkins's Dr. Gabor Kelen tells @TimSteno some health care workers will be getting the vaccine as soon as next week h…
GibsonWrites,"RT @cwwhite212: Despite pushback from conservative Catholics, the Catholic Health Association praises @JoeBiden's HHS pick:

""Xavier Becerr…"
defthymiou1,"RT @nytimes: In Opinion 

America’s public health announcements around Covid-19 are “virtuous and profoundly dull,” writes Elisabeth Rosent…"
AgentSwollenEye,RT @35mmPapi: Covid hit and first thing MFs said was “when can things get back to normal?”  Scientists and health experts said “do XYZ” and…
aplemkseriously,"RT @CupofJoeintheD2: @PhilipRucker @50smag @CarolLeonnig @penguinpress Monday Thoughts on #DopeyDon:

-Doesn’t perform Presidential Duties…"
KingDamien21,I was listening to Jeezy podcast (didn’t know he had one) but freeway was on there talking about his health and all… https://t.co/AAJSNyIsLW
Erojas123,"https://t.co/xueA4Vnr9d  the digital communication revolution has been kicked into high gear in healthcare, driven… https://t.co/jHK9M0EDlc"
CUPlDOFCRlME,@screamtheman We have each other blocked so if it’s hurting her mental health that’s wrong I didn’t know that as I… https://t.co/BOqqmfQ20i
soundbitelife,RT @lisabendermpls: A major piece of our Safety for All plan passed the budget committee 11-2. This will invest $5.7 million in violence pr…
JKogelman1,"@mannyfidel Sounds like ur Dem candidate... peat,repeat about health care and Biden won...blah blah blah"
colorlessblue2,RT @JoeBiden: This team of world-class medical experts and public servants will be ready on day one to implement a full government response…
8Blums,@tedcoine Very regrettable.  The collateral cost of this virus will takes years to measure. G-d speed for health and safety.
ddinoraurus,"RT @OH_mes2: JYP Entertainment announces all TWICE members have tested negative for Coronavirus

Sana will be self-isolating due to health…"
mooreimel,"@Smartheat They’re only gorgeous, Pat, health go wear them 🥰🌹"
ainwrosli,RT @brgsjks: I know it’s hard to see the bright side to things right now but please take care of yourself. Your mental health matters. You…
thejdmorris,"my friend @skarlamangla has a fascinating story out about harm reduction and COVID-19 policy. 

so many people aren… https://t.co/nyZV8GRMiT"
AIA_AAH,Tomorrow is our live course on the SSM Health Saint Louis University Hospital. Attendees will learn about the techn… https://t.co/l7hDVpysv4
8NEWS,The White House says 6.4 million vaccines are ready to distribute. They plan to ship another 5-10 million doses eve… https://t.co/EYUbNTBd8u
BuntinRobert,RT @suleskerry: Seems the queen gave Will and Kate special dispensation to OVERRULE ScotGov 's public health emergency lockdown on TRAVEL.…
AB_Sugum,"Violence against women and children is a public health problem. It can be prevented.

#MCNYobeSGBV16Days… https://t.co/LXLv00gwtc"
yutaniggamoto,"RT @diveyong: very important to ask taeyong about his health. even if he dodged the questions, it’s important to let him know even if his c…"
Neyo_telx,"Things I want for Christmas 

1. New job Offer letter 
2. Good health 
3. God blessing my family and friends 
4. 20… https://t.co/CtyD1gYFW0"
polinotpolly1,@Katali47 @jamesmartinchef Wake up each and every moron in this picture who couldn’t give a monkeys about theirs or… https://t.co/l9BQ6dXqvE
secondarylcs,"Car Crashes https://t.co/Y8R8jrGYR1 Slides: Car Crashes In this topic in Health, we had to research a topic what is… https://t.co/5KjvKldyAK"
TODAYshow,'We let our guard down': Former Alabama senator dies of COVID-19 at age 78 https://t.co/sZOXmgslWc
MrsBookCrazy,RT @propublica: Lauren Bard’s baby was born nearly 3 months premature. She’d been told her health plan would pay for the newborn’s care. Th…
MikeMega4,RT @NextRevFNC: .@ScottWAtlas: Public health officials have to consider the impact of the virus and the impact of the lockdown policy itsel…
LawStreetMedia,Life Sciences and Healthcare Organizations Protest HHS Drug Pricing Rule with Lawsuits | Read more and see docket d… https://t.co/JOdDf5XZjo
ChannelNewsAsia,"Biden makes final appointments for COVID-19 team, California's Becerra to be health secretary… https://t.co/rVh3VxkKCb"
snbatman,"RT @SeeMiaRoll: 1) I am having heart palpitations again
2) My health insurance abruptly ended
3) Health insurance should never be tied to e…"
Scott_McCabe,RT @Cleavon_MD: 🧵This thread is about the lack of emotional and financial support for frontline healthcare workers and how to help us by pa…
PCMyrtleBeach,"#Breaking: The J. Reuben Long Detention Center is dealing with a #COVID19 outbreak.

Our @NickMasudaPhoto with the… https://t.co/tdpu5f5XrY"
OfficeClimate,"L'Office for Climate Education is adapting its activities.
Despite the health crisis, our international training ac… https://t.co/MD7oEBUAaB"
LaneyKayley,@TTwixteen @meljomur 2/ do we ensure that both males and females are sufficiently trained to handle a very common p… https://t.co/i7OO4XWLOP
_jacob_sanchez,"Just for today, the Bell Co. Public Health District reported 305 new cases.

That is the highest single day increas… https://t.co/kKiOl9shFF"
wil_berforce,RT @thearmah_: Stop the count at Ayawaso West! For the sake of John Dumelo’s mental health. Please stop the count.
alisonmarshie,"RT @autoimmuneallie: SEEKING: 

*Minimed quick set infusión set 6mm
*Minimed reservoirs 3.0 ml
*Contour next test strips 
*Guardian sensor…"
IFNAorg,Did you know that @IFNAorg has developed a Position Statement on Planetary Health and #FamilyHealth? Please cite in… https://t.co/1rvMwJSwST
KSNNews,CVS hiring ahead of COVID-19 vaccine distribution https://t.co/j8qEQfvP7S
moyoxide1,RT @awexay: @Chief_agbabiaka @gbemy01 May the Lord grant you a long life in good health ND in good condition 🙏🙏🙏 @gbemy01
Nvoicepay,"RT @SymbeoAP: ""AP professionals in one recent survey predicted 20 percent greater investments in #APautomation technology to accelerate ret…"
WDTN,"""Ohio’s workers, families, small businesses and industries, health care professionals, schools and children are str… https://t.co/AmcxZMeCD3"
timoklabbers,"@DommeSukkel Ook al vind ik Barbara Baarsma veel bullshit vertellen. Hier lijkt ze gelijk te hebben, over het aanta… https://t.co/quHYNPPUcg"
tmj_HI_pharm,"This job is now open at CVS Health in Pahala, HI. Follow us and turn on mobile alerts to hear about jobs like these… https://t.co/f2FlnJNPdU"
odogwubillion01,RT @_PLICE: One day we will talk about how Nigerian parents are more concerned about people's perception of their family rather than the me…
MikeDebates,RT @SquilliumDuclos: My health insurance through COBRA costs $1920.66/ month for 2 adults and an infant. This is not a solution.
dmgillis,RT @MegaphoneMag: A new study published by the Centre for Gender and Sexual Health Equity at the University of British Columbia has found t…
NewYorkParrot,Biden names health team to tackle Covid-19 - https://t.co/nwLpbNUzMb https://t.co/KP5vAiSRxc
BrogdonRalph,"RT @thenation: The amount the US has spent on post-9/11 wars could have funded: 
💰 Health care and public college scholarships for 28 milli…"
Saturn_Says_Hi,RT @35mmPapi: Covid hit and first thing MFs said was “when can things get back to normal?”  Scientists and health experts said “do XYZ” and…
cdt220,"@roblee4 Honestly, you should have asked her if she goes to the doctor for any health issues? Take medications? Mas… https://t.co/VzubkvFX9C"
michaelVBALLHI,"RT @ossoff: This is about Health, Jobs, and Justice. 

Register to vote now. https://t.co/yhS6ierE7Q"
cwwordsmith,"RT @UN_News_Centre: As countries move to roll out #COVID19 vaccines, health workers and other at-risk populations should top the list for v…"
BegoniaOlivia,RT @JoelOsteen: Trouble is not going to come near you. Why? You’re in the shelter of the Most High. He has you covered. He’s covered your h…
rexglacer,"RT @TheRealKeean: State Health and Justice officials in Manitoba had massive lists of personal information, like the Dates of Birth for wor…"
